OBJECTID,ZN,EAST,NORTH,CEAST,CNORTH,KMSQ,STATION,IDO,HA,ID_STRING,ID,SHAPE_AREA,SHAPE_LEN
606,0,510650,314850,502953,325628,159.05,31810,31810,31,31810,31810,159050000,107963.0988
607,0,510900,310500,499280,319468,178.83,31811,31811,31,31811,31811,178829687.5,117628.3532
608,0,509450,307750,483677,298565,708.009,31812,31812,31,31812,31812,708009375,197743.355
609,0,509450,307750,483677,298565,708.009,31813,31813,31,31813,31813,708009375,197743.355
610,0,509650,307700,483677,298565,708.02,31814,31814,31,31814,31814,708020000,198214.0656
611,0,516650,297250,485093,274507,1619.81,32001,32001,32,32001,32001,1619810313,293300.6403
612,0,506700,293300,494372,292490,94.459,32002,32002,32,32002,32002,94459062.5,90132.15908
837,0,508850,299550,504705,301783,45.002,32020,32020,32,32020,32020,45001875,41720.45815
838,0,552500,158450,550180,155434,98.187,40013,40013,40,40013,40013,98187187.5,60134.24061
839,0,451150,132500,460631,133738,234.167,42016,42016,42,42016,42016,234166562.5,121625.4094
841,0,604200,234000,585133,245293,838.015,36001,36001,36,36001,36001,838014687.5,217999.421
636,0,410550,195000,406663,204122,70.187,39074,39074,39,39074,39074,70187187.5,61248.45417
637,0,355600,111700,352862,107350,30.187,52002,52002,52,52002,52002,30186562.5,35274.44264
638,0,320650,125250,315400,130292,88.305,52003,52003,52,52003,52003,88304687.5,57194.90078
695,0,259550,135650,262296,139419,78.028,50014,50014,50,50014,50014,78028125,49376.09307
696,0,603250,235400,597620,247760,191.778,36013,36013,36,36013,36013,191778437.5,99377.74349
697,0,589650,235750,576876,247077,481.281,36015,36015,36,36015,36015,481281250,157747.1609
698,0,264150,53200,263757,60803,43.627,46006,46006,46,46006,46006,43627187.5,48515.00179
774,0,581350,129000,577159,131654,32.084,40021,40021,40,40021,40021,32084062.5,36703.73196
775,0,436250,121250,439443,123992,19.606,42020,42020,42,42020,42020,19605937.5,33550.17857
840,0,608750,256500,611504,259572,26.229,35825,35825,35,35825,35825,26228750,33162.7417
842,0,530000,209950,515264,216962,157.729,38018,38018,38,38018,38018,157729062.5,126724.5472
843,0,535700,188050,534142,217602,1254.914,38023,38023,38,38023,38023,1254913438,295149.5256
844,0,430150,210650,415259,221937,294.904,39076,39076,39,39076,39076,294904062.5,112706.1706
845,0,483650,146250,471625,137937,192.601,39078,39078,39,39078,39078,192600937.5,115546.7298
846,0,506900,164850,490674,143239,903.903,39079,39079,39,39079,39079,903902812.5,280136.5313
847,0,448150,196650,437190,192524,233.598,39081,39081,39,39081,39081,233597812.5,101661.8055
848,0,370850,90350,361401,98018,205.674,44812,44812,44,44812,44812,205673750,93338.83476
849,0,370950,90400,361402,98017,205.69,44813,44813,44,44813,44813,205689687.5,93624.1901
850,0,293600,101600,291199,125204,608.153,45001,45001,45,45001,45001,608153125,192734.5238
851,0,521650,117250,525638,115295,25.01,41028,41028,41,41028,41028,25010000,30594.11255
640,0,620500,228850,617627,228018,13.224,36016,36016,36,36016,36016,13224062.5,25640.99026
641,0,541500,188350,552213,204601,301.046,37001,37001,37,37001,37001,301046250,154362.2366
642,0,579450,209000,566727,210099,547.818,37002,37002,37,37002,37002,547817812.5,198730.7918
643,0,578600,210750,573431,217810,77.764,37003,37003,37,37003,37003,77764375,65795.33188
644,0,583650,209000,575808,225222,341.791,37004,37004,37,37004,37004,341790937.5,164307.39
645,0,596250,226100,581429,232556,235.887,37005,37005,37,37005,37005,235887187.5,128847.592
646,0,569000,207150,564069,203191,227.846,37006,37006,37,37006,37006,227845937.5,103221.2464
647,0,420850,196950,421813,187519,139.79,39090,39090,39,39090,39090,139790000,87193.60749
648,0,568700,206000,564210,198554,135.627,37007,37007,37,37007,37007,135626562.5,70338.40367
649,0,571300,207100,564281,222440,189.62,37008,37008,37,37008,37008,189620312.5,110504.0891
650,0,581800,214750,574484,222398,60.268,37009,37009,37,37009,37009,60267500,71041.77849
651,0,584450,215800,575263,227459,249.113,37010,37010,37,37010,37010,249112812.5,152617.4405
652,0,532500,213150,529471,223680,173.849,38030,38030,38,38030,38030,173849062.5,88277.74349
653,0,536800,115300,535550,113980,6.907,41807,41807,41,41807,41807,6906562.5,13058.14755
699,0,627300,243350,625686,244625,6.192,35015,35015,35,35015,35015,6192187.5,17687.43687
700,0,584150,342800,584690,337532,83.873,34012,34012,34,34012,34012,83873125,59781.11832
701,0,636400,291700,619772,279599,665.796,34013,34013,34,34013,34013,665795937.5,215105.3084
702,0,602050,318400,592035,324092,377.463,34014,34014,34,34014,34014,377462812.5,171537.8986
703,0,544150,195600,553542,206128,265.972,37023,37023,37,37023,37023,265972187.5,135833.3784
704,0,585500,229800,576653,234090,154.853,37024,37024,37,37024,37024,154853437.5,82722.10858
705,0,441100,173050,434436,179904,158.866,39031,39031,39,39031,39031,158865937.5,75977.74349
706,0,439000,174550,433960,180501,145.063,39032,39032,39,39032,39032,145063437.5,67927.13383
707,0,249900,662900,254656,655442,236.258,84012,84012,84,84012,84012,236257500,104987.72
708,0,267150,661650,285412,639653,1901.227,84013,84013,84,84013,84013,1901227188,369058.0609
709,0,275350,651900,268833,641743,263.058,84014,84014,84,84014,84014,263057500,104256.3492
776,0,264350,74200,260715,76573,47.498,46007,46007,46,46007,46007,47497500,38812.48917
777,0,472900,138400,469862,132590,83.943,39120,39120,39,39120,39120,83942812.5,60351.3979
778,0,499950,146250,505301,139948,109.978,39122,39122,39,39122,39122,109978125,65412.48917
779,0,386300,239050,346245,296952,6864.879,54032,54032,54,54032,54032,6864878750,693813.4739
852,0,630050,143000,624876,142403,44.932,40033,40033,40,40033,40033,44931562.5,42879.46789
853,0,304000,139450,300448,136965,36.695,51003,51003,51,51003,51003,36695312.5,35817.94552
854,0,352700,145800,353367,148098,11.699,52001,52001,52,52001,52001,11699375,19369.84848
654,0,646400,279100,643340,280779,31.581,35823,35823,35,35823,35823,31580937.5,33225.9145
655,0,550550,224000,553101,226278,26.365,38028,38028,38,38028,38028,26365312.5,38469.41738
710,0,442150,142200,449722,140451,122.358,42027,42027,42,42027,42027,122357812.5,65937.18434
711,0,371950,454550,372350,458536,37.506,71002,71002,71,71002,71002,37506250,36520.45815
780,0,513100,166000,521975,147494,471.363,39104,39104,39,39104,39104,471363125,159918.2287
781,0,461200,205050,476784,210834,531.519,39105,39105,39,39105,39105,531519062.5,170491.452
782,0,516100,156400,524126,144728,379.523,39106,39106,39,39106,39106,379522500,127873.5065
783,0,418700,168600,410749,170292,136.431,39037,39037,39,39037,39037,136430937.5,73180.68722
784,0,467000,205550,479644,211193,438.766,39038,39038,39,39038,39038,438765625,149577.6695
